,Company Name,Date of Tweet,Text of Tweet,Tweet ID
1681,HealthStream Inc,11-May-17,"*Blog* Nicole A. Kraut, RN, explains that, “Nurses play an important role in patient safety.” Learn more: https://t.co/SVg3lLyYNt #PtSafety",862717696701595648
1682,HealthStream Inc,10-May-17,More is always better when it comes to #patient safety — learn why: https://t.co/hQZPhWdh9V #PtSafety,862450431221542912
1683,HealthStream Inc,10-May-17,RT @katieowens2: Join me for The Culture Imperative webinar presented by @HealthStream on May 17th from 1 pm-2 pm CST https://t.co/iHg7juBN…,862381859069726720
1684,HealthStream Inc,10-May-17,"“You will learn from an early stage in your career that patient safety is a top priority.” — Nicole Kraut, RN, HSTM Blog Contributor #HCLDR https://t.co/GSdPZgrSTv",862329139424108545
1685,HealthStream Inc,09-May-17,@katieowens2 #HMPS17 https://t.co/52IZaIw4XX,862014859537514497
1686,HealthStream Inc,09-May-17,We’re celebrating #NursesWeek all MONTH &amp; we're giving away 2 Amazon Echo Dots a week 2 deserving nurses! Enter now&gt; https://t.co/R1CjLpREVV https://t.co/rsJDCLwtL7,861994940271931393
1687,HealthStream Inc,08-May-17,**Digital Download** Learn best practices for improving #PtSafety. Access eBook&gt;&gt; https://t.co/vNXIIhOFhT https://t.co/YIp1IvWETO,861693197201924101
1688,HealthStream Inc,08-May-17,"More's always better when it comes to patient safety — more confidence, more competency &amp; more engagement. https://t.co/hQZPhWdh9V #PtSafety https://t.co/mrYbqVzrR5",861601091733127168
1689,HealthStream Inc,05-May-17,Tomorrow is the beginning of #NursesWeek! How will you celebrate? https://t.co/uIhIOnRXoG https://t.co/CTbQ9uCTj7,860610064444510208
1690,HealthStream Inc,05-May-17,Honored to have partnered w @STTI for a 5th annual reception @ #AONE2017! HSTM's Lindsey welcomed guests. Read more: https://t.co/B4rNz7eedi https://t.co/dhhj6O5Zo9,860551358973456386
1691,Helios and Matheson Analytics In,18-Sep-18,RT @MichaelChiklis: So these two bald guys were making a movie... 🎥 🍿@MoviePass https://t.co/orAPPvswVh,1042073961117442048
1692,Helios and Matheson Analytics In,20-Aug-18,RT @kaj33: MoviePass Can Help Bring Marginalized Groups to Theaters?  https://t.co/caTgN87eW6,1031648214489944065
1693,Helios and Matheson Analytics In,20-Aug-18,"THE LAURA INGRAHAM SHOW PODCAST  https://t.co/JACRZ11dp4 …  Guest Host @paulviollis welcomes Ted Farnsworth, CEO of Helios and Matheson Analytics, parent company of @MoviePass  (Ted's segment starts at 23:20).  #moviepass #LauraIngraham @IngrahamAngle",1031605100509384704
1694,Helios and Matheson Analytics In,18-Aug-18,"RT @FoxBusiness: .@HMNYHQ1 CEO Ted Farnsworth on @MoviePass: ""We always believed the business model was totally sustainable but we knew tha…",1030901372844236800
1695,Helios and Matheson Analytics In,04-Aug-18,"RT @MoviePass: @ConanOBrien That will be a great movie. Everyone has had bumps in the road.. including you. ""Work hard, be kind, and amazin…",1025878782014619648
1696,Helios and Matheson Analytics In,04-Aug-18,"RT @Gizmodo: Mission: Impossible's box office ""failure"" shows why we need MoviePass https://t.co/wbGgBM2hHr https://t.co/YJeT4TMv5g",1025864931781029889
1697,Helios and Matheson Analytics In,02-Jul-18,The unlimited movie pass wars are reeling people back into theaters. #moviepass $hmny https://t.co/y0ZVOuXUsl,1013805603079245826
1698,Helios and Matheson Analytics In,11-Jun-18,Exclusive: MoviePass Is Adding A Family Plan  https://t.co/1kzSqApfSc,1006228600780181504
1699,Helios and Matheson Analytics In,03-Jun-18,RT @iTunes: Do you think these guys can pull off a major heist?! 🤔 #AmericanAnimals is in theaters now. Pre-Order it today on iTunes. cc @B…,1003420846285869056
1700,Helios and Matheson Analytics In,03-Jun-18,"RT @RottenTomatoes: #AmericanAnimals is now #CertifiedFresh at 85% on the #Tomatometer, with 48 reviews https://t.co/Qt8NBQu8yn https://t.c…",1003420784176574466
1701,HF Foods Group Inc,12-Mar-21,Just posted a photo @ brühe https://t.co/RYozr6hIlf,1370516277551304718
1702,HF Foods Group Inc,06-Mar-21,Just posted a photo @ Cougar Ridge https://t.co/03A0vDCmz4,1367998517898326018
1703,HF Foods Group Inc,17-Feb-21,"A little tweaking and tofu egg(just so I make more of a mess eating it) and these Vegan , GF Sausage patties will be ready to share.  PM me to find out how to get some. @ Calgary, Alberta https://t.co/LAasEEeVRU",1362110738521878528
1704,HF Foods Group Inc,12-Feb-21,"I had to share this picture. Too funny! Love the t-shirt!   Get your veg-on🤟 @healthyfunkyfoods  @avenidamercantile @freshandlocalmarketandkitchens @ Calgary, Alberta https://t.co/HAr1McSsr3",1360317395936702467
1705,HF Foods Group Inc,10-Feb-21,Just posted a photo https://t.co/iLOTIan4LL,1359345825462312962
1706,HF Foods Group Inc,08-Feb-21,"Just posted a photo @ Calgary, Alberta https://t.co/XGHCwdPYKy",1358856797201825797
1707,HF Foods Group Inc,04-Feb-21,Just posted a photo @ Fresh &amp; Local Market &amp; Kitchens https://t.co/6C55X05U8J,1357404951920717827
1708,HF Foods Group Inc,28-Jan-21,"Just posted a photo @ Calgary, Alberta https://t.co/JFQiadxkSm",1354622876624838661
1709,HF Foods Group Inc,22-Jan-21,Just posted a photo @ Fresh &amp; Local Market &amp; Kitchens https://t.co/csKteENXYQ,1352759448935092225
1710,HF Foods Group Inc,20-Jan-21,Just posted a photo @ Fresh &amp; Local Market &amp; Kitchens https://t.co/5iuCjaRq8n,1351916234867003392
1711,Hyliion Holdings Corp,14-Oct-21,Hyliion Names Shiva Duraiswamy as Vice President of Engineering.  Read more: https://t.co/whOiOY7wWb,1448637304453599239
1712,Hyliion Holdings Corp,04-Oct-21,RT @ThomasHealy47: Stopped by to check out one of @ANG_NATURALGAS stations in New York #existinginfrastructure @hyliion https://t.co/wsymc9…,1445106280268435458
1713,Hyliion Holdings Corp,30-Sep-21,"You may have seen footage of Alpha One—our first Hypertruck ERX demo unit—driving on the road, but there's so much that goes into creating our electrified powertrain solutions.   Check out episode 2 to see our hardware team hard at work. https://t.co/PpWf6OswSU",1443640908478664707
1714,Hyliion Holdings Corp,27-Sep-21,We're always looking to grow our team with innovative thinkers who want to help change the trucking industry. Learn more about our skilled group of engineers and see if you might be a good fit for the Hyliion family.     https://t.co/ozxPX3BoEk,1442604872923234305
1715,Hyliion Holdings Corp,22-Sep-21,RT @lynnmurraylyon: 💚And the research continues as @Ricardo_NGV and I saw this @hyliion Hybrid Electric in Dallas yesterday. Looking forwar…,1440688601583394831
1716,Hyliion Holdings Corp,17-Sep-21,"It’s Truck Driver Appreciation Week &amp; considering 70% of consumer goods are transported by truck, we owe a lot to the dedicated drivers that ensure safe deliveries across the country every day. We'd like to give an especially big thank you to our own Hyliion drivers! #NTDAW2021 https://t.co/53nUCJiCq4",1438964236202487816
1717,Hyliion Holdings Corp,08-Sep-21,RT @TransportTopics: .@hyliion is expected to begin shipping the units at the end of 2021. Story via @roger_gilroy   https://t.co/827nKIDJms,1435669652668100613
1718,Hyliion Holdings Corp,03-Sep-21,RT @ThomasHealy47: That's a wrap for @ACTExpo week! Stay tuned for more highlights from the conference. If you missed the live panel discus…,1433877251754532864
1719,Hyliion Holdings Corp,03-Sep-21,"RT @ACTExpo: Great insights into the future of zero-emission heavy-duty trucks from @hyliion, @hyzonmotors, @nikolamotor, @BYDCompany,  @GO…",1433870994733768736
1720,Hyliion Holdings Corp,02-Sep-21,"RT @HDMADialogue: Designated the @hyliion Hybrid eX, this updated version of Hyliion's sustainability-focused hybrid powertrain offers flee…",1433509654374453258
1721,I N G GROEP N V,21-Nov-14,Now in the latest edition of http://t.co/wjkSKd3SQS http://t.co/3psRUKRdMb,535802366486802432
1722,I N G GROEP N V,20-Nov-14,#ING Vysya Bank and Kotak Mahindra Bank just announced their intention to merge their businesses. More at http://t.co/lvjoldX4ZI,535417421444956160
1723,I N G GROEP N V,14-Nov-14,https://t.co/PpiM3FDeBZ,533266957932322817
1724,I N G GROEP N V,13-Nov-14,We have sold 34.5 million @Voya shares for total proceeds of USD 1.4 billion. More info http://t.co/5OaAglR5CO #ING,532897334070616064
1725,I N G GROEP N V,12-Nov-14,We agreed to sell 34.5 million shares in @Voya Financial. More info http://t.co/TXi4LXRckc #ING,532649065541279744
1726,I N G GROEP N V,07-Nov-14,"@JerryStraubTjon Hi Jerry, in 10 uur uitzending van @RTLNieuwsnl was dit te zien: http://t.co/7VRmZ0TTXi",530676054193872896
1727,I N G GROEP N V,07-Nov-14,@loekzanders de uitleg is inmiddels online oa in opening RTL nieuws 10 uur http://t.co/7VRmZ0TTXi met @sjoerddendaas #staatssteun,530668133519200256
1728,I N G GROEP N V,07-Nov-14,[Dutch] Nieuwsgierig hoe de EUR 1.025 miljoen werd overgemaakt naar de staat? Kijk http://t.co/7VRmZ0TTXi met @RTLZ's @Sjoerddendaas #ING,530662924986384385
1729,I N G GROEP N V,07-Nov-14,RT @J_Dijsselbloem: Waardering voor inspanningen #ING RT @Financien: Nieuws: Staatssteun ING volledig afgelost http://t.co/8YiSXGxPR8,530650283978678272
1730,I N G GROEP N V,07-Nov-14,State support &amp; #ING. What was it all about again? http://t.co/Ua34ewFMC8,530635006037991426
1731,I R S A INVERSIONES Y REP S A,14-Nov-16,$IRS  issued a local bond for $ 184.5 million at 7% and ARS 384.2 million Badlar + 299 bps due 2019 to cancel short term debt,797986943212474368
1732,I R S A INVERSIONES Y REP S A,14-Nov-16,$IRS We maintained our stake of 68.3% in IDBD and acquired from IDBD a stake of 8.8% of Discount Investment Corporation during the quarter,797986709510258720
1733,I R S A INVERSIONES Y REP S A,14-Nov-16,$IRS There were no sales of investment properties in Argentina Business Center during IQ17 compared to a gain of ARS 390 million during IQ16,797986519126405120
1734,I R S A INVERSIONES Y REP S A,14-Nov-16,$IRS Tenant Sales in our malls grew by 21% in the IQ 2017 and the EBITDA of the segment increased by 22% reaching ARS 512 million.,797986265639649280
1735,I R S A INVERSIONES Y REP S A,14-Nov-16,$IRS Net income loss mainly explained by higher financial costs due to the consolidation of IDBD and exchange rate differences.,797986126103453696
1736,I R S A INVERSIONES Y REP S A,14-Nov-16,"$IRS IQ17 Results. EBITDA of ARS 2,556 million (ARS 503 mm from Argentina and ARS 2,053 mm from Israel) and a net  loss of ARS 782 million.",797985858653683712
1737,I R S A INVERSIONES Y REP S A,01-Nov-16,$IRS has filed its 20F Form for FY 2016 to the SEC https://t.co/Qc6HEXzZZM,793478675979202562
1738,I R S A INVERSIONES Y REP S A,26-Oct-16,Our subsidiary IRCP has filed its 20F form for FY2016 $IRS $IRCP https://t.co/xMJRIiIAbX,791312408291618816
1739,I R S A INVERSIONES Y REP S A,23-Sep-16,$IRS acquired 8.8% of DIC shares (DISI:TASE) from IDBD for approximately USD 26.7 million,779329751416725504
1740,I R S A INVERSIONES Y REP S A,09-Sep-16,"After year-end, IRSA issued a bond in the local market for USD 210 million at very good rates to repay almost all its short term debt $IRS",774279824827449344
1741,Ideanomics Inc,24-Jun-21,"Our story is evolving, @KristenAHelsel addressed our #1 focus and that is to get our products, services &amp; solutions into the world. #IDEXFamily https://t.co/upikSCVj7U",1408196555501408260
1742,Ideanomics Inc,24-Jun-21,"RT @force_wealth: The last 12 months have been huge for our friends at @ideanomicshq, and we're only expecting more from them in the future…",1408075846401724418
1743,Ideanomics Inc,23-Jun-21,"RT @force_wealth: Join us for an @ideanomicshq C-Suite Roundtable to hear from CEO, @alf_poor, CRO, @KristenAHelsel, and CSO, Dr. Gordon Ab…",1407840115884314628
1744,Ideanomics Inc,23-Jun-21,Unplugged and on the road. @Waveipt powers the largest U.S. battery-electric bus fleet. A fleet of 47 @BYDCompany electric buses extended their range thanks to WAVE's high-power fast charging technology. Download the case study and see how they did it: https://t.co/jwx4Fh317g https://t.co/Wln7o3sVkI,1407756617223901188
1745,Ideanomics Inc,23-Jun-21,"RT @waveipt: In 2020 alone, US clean vehicles industry created more than 270,000 jobs and can create two million jobs by 2035 with the righ…",1407515962253840384
1746,Ideanomics Inc,22-Jun-21,RT @EnergicaMotor: #Energica #MyElectric  The only way forward … is Electric. Amazing postcard from Energica Motor USA #SanFrancisco 🇺🇸 Boo…,1407440174351409154
1747,Ideanomics Inc,21-Jun-21,Just the beginning of many more to come. @Alf_poor @Waveipt #IDEXFamily #IDEX https://t.co/jNWm6U6cBJ,1407110963007049730
1748,Ideanomics Inc,21-Jun-21,Be one of the first to hear how #IDEX is poised to dominate the EV Space. Learn how our new partnerships and acquisitions are apart of our evolving strategy. Join us for an IDEX C-Suite Roundtable. Register now:  https://t.co/VZG6dZH4jb   #IDEXFamily https://t.co/iNOOcR5sYS,1407026335222992903
1749,Ideanomics Inc,21-Jun-21,"RT @Nasdaq: Today, @TM2dotcom announced that @NasdaqTech will power its trading platform and distribute market data through its proprietary…",1406986235483070468
1750,Ideanomics Inc,21-Jun-21,"You may prefer Pop or Rock, but metal is where it's at, especially now that @TM2dotcom has partnered with NASDAQ to launch a global exchange that allows you to trade 100% physically backed rare metals for technology.  Learn more: https://t.co/IrvDSZvLji #IDEXFamily #IDEX https://t.co/mk7pjFfFd9",1406984573578264585
1751,IMAGE SENSING SYSTEMS INC,10-Aug-15,The traffic light celebrated it's 101 anniversary last week so we celebrated w cake. What did you do to celebrate? http://t.co/9j3OwfNhJp,630810929584807936
1752,IMAGE SENSING SYSTEMS INC,04-Aug-15,"We are in Hollywood, FL today at ITE Booth #219 showcasing our RTMS products.  Stop by and some see us! #ITE2015AM",628599538908053504
1753,IMAGE SENSING SYSTEMS INC,03-Aug-15,Did you know that the Sx-300 provides the most accurate per lane vol count than anything on the market? Our per-lane vol accuracy is 95%!,628277368034054144
1754,IMAGE SENSING SYSTEMS INC,31-Jul-15,ISS Announces Second Quarter and First Half Financial Results http://t.co/j8Dx0xUDU2,627155359610863616
1755,IMAGE SENSING SYSTEMS INC,23-Jul-15,"We have been going through a major renovation at our headquarters in St. Paul, MN. Check out some of the results! http://t.co/Lez52TA0pW",624231644061417472
1756,IMAGE SENSING SYSTEMS INC,22-Jul-15,"RT @econolitegroup: Be sure to register for the 22nd ITS World Congress being held Oct. 5-9 in Bordeaux, France. http://t.co/B3VC5rECYy",623934829046984705
1757,IMAGE SENSING SYSTEMS INC,14-Jul-15,I wonder what our VP of RTMS Sales is thinking? He must be amazed that we offer a 5 year warranty w/ our Sx-300 units http://t.co/fPnoFnWLZ6,621058666578472960
1758,IMAGE SENSING SYSTEMS INC,10-Jul-15,ISS announces sale of ANPR/LPR business to TagMaster http://t.co/ZcVnAwSEQf,619490707422752768
1759,IMAGE SENSING SYSTEMS INC,06-Jul-15,It is summer here in MN which means road construction. Good thing Autoscope Video Detection allows for detection zones to be easily redrawn!,618136900138876928
